Ano,Código da Área,Área de Avaliação,Grau Acadêmico,Código da IES,Nome da IES*,Sigla da IES*,Organização Acadêmica,Categoria Administrativa,Código do Curso,Modalidade de Ensino,Código do Município**,Município do Curso**,Sigla da UF** ,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Nota Bruta - FG,Nota Padronizada - FG,Nota Bruta - CE,Nota Padronizada - CE,Conceito Enade (Contínuo),Conceito Enade (Faixa),Observação,Entidade Beneficiente de Assistência Social (CEBAS)
2021,702,MATEMÁTICA ,Licenciatura,1998,INSTITUTO SUPERIOR DE EDUCAÇÃO ELVIRA DAYRELL,ISEED,Faculdade,Privada com fins lucrativos,74276,Educação Presencial,3171808,Virginópolis,MG,2,1,,,,,,SC,,-
2021,702,MATEMÁTICA ,Licenciatura,2111,CENTRO UNIVERSITÁRIO INTA,UNINTA,Centro Universitário,Privada sem fins lucrativos,1419680,Educação a Distância,2312908,Sobral,CE,7,7,"30,4","1,642","40,7","1,921","1,851",2,,X
2021,702,MATEMÁTICA ,Licenciatura,2149,FACULDADE MATO GROSSO DO SUL,FACSUL,Faculdade,Privada com fins lucrativos,1086317,Educação Presencial,5002704,Campo Grande,MS,41,35,"28,808","1,416","31,062","0,988","1,095",2,,-
2021,702,MATEMÁTICA ,Licenciatura,2320,INSTITUTO SUPERIOR DE EDUCAÇÃO ATENEU,ISEAT,Faculdade,Privada com fins lucrativos,74238,Educação Presencial,3205200,Vila Velha,ES,3,2,"36,85","2,56","55,95","3,397","3,188",4,,-
2021,702,MATEMÁTICA ,Licenciatura,2350,ESCOLA SUPERIOR MADRE CELESTE,ESMAC,Faculdade,Privada com fins lucrativos,59802,Educação Presencial,1500800,Ananindeua,PA,3,0,,,,,,,Curso para o qual estatisticamente não foi possível calcular o indicador,-
2021,702,MATEMÁTICA ,Licenciatura,2564,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,Universidade,Pública Federal,13448,Educação Presencial,2504009,Campina Grande,PB,14,13,"43,93","3,567","52,107","3,025","3,161",4,,-
2021,702,MATEMÁTICA ,Licenciatura,2564,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,Universidade,Pública Federal,99806,Educação Presencial,2505105,Cuité,PB,17,16,"36,543","2,516","43,056","2,149","2,241",3,,-
2021,702,MATEMÁTICA ,Licenciatura,2564,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,Universidade,Pública Federal,1152880,Educação Presencial,2503704,Cajazeiras,PB,21,21,"34,633","2,245","47,233","2,554","2,476",3,,-
2021,702,MATEMÁTICA ,Licenciatura,2620,FACULDADE DE AMPÉRE,FAMPER,Faculdade,Privada com fins lucrativos,1074417,Educação Presencial,4101002,Ampére,PR,5,5,"39,06","2,874","41,18","1,968","2,194",3,,-
2021,702,MATEMÁTICA ,Licenciatura,2915,FACULDADE CIDADE DE PATOS DE MINAS,FPM,Faculdade,Privada sem fins lucrativos,91837,Educação Presencial,3148004,Patos de Minas,MG,6,6,"28,766","1,41","39,2","1,776","1,684",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3160,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1103556,Educação Presencial,2704302,Maceió,AL,30,29,"31,837","1,847","37,624","1,623","1,679",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,102430,Educação Presencial,3303203,Nilópolis,RJ,38,32,"42,378","3,346","56,384","3,439","3,416",4,,-
2021,702,MATEMÁTICA ,Licenciatura,3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,121013,Educação Presencial,3306305,Volta Redonda,RJ,45,42,"36,888","2,565","47,538","2,583","2,579",3,,-
2021,702,MATEMÁTICA ,Licenciatura,3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1153801,Educação Presencial,3303609,Paracambi,RJ,26,24,35,"2,297","46,525","2,485","2,438",3,,-
2021,702,MATEMÁTICA ,Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,114388,Educação Presencial,5102637,Campo Novo do Parecis,MT,16,15,"31,913","1,858","37,36","1,598","1,663",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1160424,Educação Presencial,5105150,Juína,MT,21,16,"32,018","1,873","41,556","2,004","1,971",3,,-
2021,702,MATEMÁTICA ,Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1442126,Educação a Distância,5103403,Cuiabá,MT,144,133,"27,572","1,24","34,804","1,35","1,323",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1193885,Educação a Distância,3170107,Uberaba,MG,44,41,"31,014","1,73","34,412","1,312","1,417",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1387235,Educação Presencial,3147006,Paracatu,MG,12,12,"26,733","1,121","38,791","1,736","1,582",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,Universidade,Pública Estadual,60760,Educação Presencial,1304203,Tefé,AM,8,7,"24,342","0,781","32,6","1,137","1,048",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,Universidade,Pública Estadual,61024,Educação Presencial,1304062,Tabatinga,AM,20,16,"23,256","0,626","30,4","0,924","0,85",1,,-
2021,702,MATEMÁTICA ,Licenciatura,3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,Universidade,Pública Estadual,61669,Educação Presencial,1303403,Parintins,AM,31,29,"28,441","1,364","30,013","0,887","1,006",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,Universidade,Pública Estadual,82658,Educação Presencial,1302603,Manaus,AM,48,43,"31,979","1,867","44,676","2,306","2,196",3,,-
2021,702,MATEMÁTICA ,Licenciatura,3183,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE",IFS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,96913,Educação Presencial,2800308,Aracaju,SE,29,25,"37,508","2,654","40,608","1,912","2,098",3,,-
2021,702,MATEMÁTICA ,Licenciatura,3184,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA",IFRR,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1152312,Educação Presencial,1400100,Boa Vista,RR,21,16,"33,156","2,035","38,293","1,688","1,775",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3184,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA",IFRR,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1477654,Educação a Distância,5205471,Chapadão do Céu,GO,49,39,"22,833","0,566","28,169","0,708","0,673",1,,-
2021,702,MATEMÁTICA ,Licenciatura,3188,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,99503,Educação Presencial,3135209,Januária,MG,13,12,"32,908","1,999","44,216","2,262","2,196",3,,-
2021,702,MATEMÁTICA ,Licenciatura,3188,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1102641,Educação Presencial,3157005,Salinas,MG,52,37,"31,672","1,824","35,629","1,43","1,529",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3189,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,116820,Educação Presencial,3126109,Formiga,MG,15,15,"43,62","3,523","49,766","2,799","2,98",4,,-
2021,702,MATEMÁTICA ,Licenciatura,3189,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1142320,Educação Presencial,3162807,São João Evangelista,MG,21,18,"39,044","2,872","52,866","3,099","3,042",4,,-
2021,702,MATEMÁTICA ,Licenciatura,3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",IFSEMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,113589,Educação Presencial,3155801,Rio Pomba,MG,24,24,"35,754","2,404","37,57","1,618","1,815",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",IFSEMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1414995,Educação Presencial,3160702,Santos Dumont,MG,11,11,"42,936","3,426","56,39","3,44","3,436",4,,-
2021,702,MATEMÁTICA ,Licenciatura,3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,UNIS-MG,Centro Universitário,Privada sem fins lucrativos,100620,Educação a Distância,3170701,Varginha,MG,6,6,"39,033","2,871","51,65","2,981","2,953",4,,-
2021,702,MATEMÁTICA ,Licenciatura,3443,Centro Universitário CESUCA,,Centro Universitário,Privada com fins lucrativos,107621,Educação Presencial,4303103,Cachoeirinha,RS,1,0,,,,,,SC,,-
2021,702,MATEMÁTICA ,Licenciatura,3448,INSTITUTO SUPERIOR DE EDUCAÇÃO IBITURUNA,,Faculdade,Privada com fins lucrativos,74288,Educação Presencial,3143302,Montes Claros,MG,3,2,"18,85",0,"25,5","0,45","0,337",1,,-
2021,702,MATEMÁTICA ,Licenciatura,3515,CENTRO UNIVERSITÁRIO DA VITÓRIA DE SANTO ANTÃO,UNIVISA,Centro Universitário,Privada sem fins lucrativos,29447,Educação Presencial,2616407,Vitória de Santo Antão,PE,26,22,"27,722","1,262","34,09","1,281","1,276",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3613,FACULDADES INTEGRADAS IESGO,IESGO,Faculdade,Privada com fins lucrativos,48181,Educação Presencial,5208004,Formosa,GO,6,4,"20,825","0,28","24,975","0,399","0,369",1,,-
2021,702,MATEMÁTICA ,Licenciatura,3690,FACULDADE PEDRO II,FAPE2,Faculdade,Privada com fins lucrativos,98567,Educação Presencial,3106200,Belo Horizonte,MG,7,0,,,,,,SC,,-
2021,702,MATEMÁTICA ,Licenciatura,3769,FACULDADE MADRE TEREZA,FAMAT,Faculdade,Privada com fins lucrativos,88586,Educação Presencial,1600600,Santana,AP,2,2,"43,95","3,57","31,95","1,074","1,698",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3840,CENTRO UNIVERSITÁRIO FACVEST,UNIFACVEST,Centro Universitário,Privada com fins lucrativos,82651,Educação Presencial,4209300,Lages,SC,2,1,,,,,,SC,,-
2021,702,MATEMÁTICA ,Licenciatura,3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,Universidade,Pública Federal,17154,Educação Presencial,1702406,Arraias,TO,32,28,"32,167","1,894","29,96","0,881","1,135",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,Universidade,Pública Federal,1105218,Educação Presencial,1702109,Araguaína,TO,16,11,"35,081","2,308","37,481","1,61","1,784",2,,-
2021,702,MATEMÁTICA ,Licenciatura,3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,Universidade,Pública Federal,1313067,Educação a Distância,1721000,Palmas,TO,67,59,"25,674","0,97","29,125","0,801","0,843",1,,-
2021,702,MATEMÁTICA ,Licenciatura,3854,FACULDADE IBRA DE BRASÍLIA,FACULDADE FABRAS,Faculdade,Privada com fins lucrativos,92915,Educação Presencial,5300108,Brasília,DF,1,1,,,,,,SC,,-
2021,702,MATEMÁTICA ,Licenciatura,4098,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFarroupilha,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1103185,Educação Presencial,4311205,Júlio de Castilhos,RS,6,6,"32,283","1,91","50,083","2,829","2,6",3,,-
2021,702,MATEMÁTICA ,Licenciatura,4098,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFarroupilha,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1128936,Educação Presencial,4300406,Alegrete,RS,10,10,"31,77","1,837","36,85","1,548","1,621",2,,-
2021,702,MATEMÁTICA ,Licenciatura,4098,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFarroupilha,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1128938,Educação Presencial,4317202,Santa Rosa,RS,15,14,"42,078","3,304",53,"3,112","3,16",4,,-
2021,702,MATEMÁTICA ,Licenciatura,4098,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFarroupilha,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1168573,Educação Presencial,4318002,São Borja,RS,27,26,"33,48","2,081","36,773","1,541","1,676",2,,-
2021,702,MATEMÁTICA ,Licenciatura,4358,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS",IF SUL DE MINAS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1117203,Educação Presencial,3130606,Inconfidentes,MG,30,21,"39,5","2,937","48,252","2,652","2,723",3,,-
2021,702,MATEMÁTICA ,Licenciatura,4358,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS",IF SUL DE MINAS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1313355,Educação Presencial,3152501,Pouso Alegre,MG,16,11,"31,854","1,849","48,881","2,713","2,497",3,,-
2021,702,MATEMÁTICA ,Licenciatura,4358,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS",IF SUL DE MINAS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1313360,Educação Presencial,3147907,Passos,MG,29,23,"32,678","1,967","42,278","2,074","2,047",3,,-
2021,702,MATEMÁTICA ,Licenciatura,4428,FACULDADE PROFESSOR MIGUEL ÂNGELO DA SILVA SANTOS,FEMASS,Faculdade,Pública Municipal,1349112,Educação Presencial,3302403,Macaé,RJ,26,25,"45,032","3,724","49,604","2,783","3,018",4,,-
2021,702,MATEMÁTICA ,Licenciatura,4502,FACULDADES INTEGRADAS CAMPO-GRANDENSES,FIC,Faculdade,Privada sem fins lucrativos,96481,Educação Presencial,3304557,Rio de Janeiro,RJ,13,12,"33,425","2,073","33,033","1,179","1,402",2,,-
2021,702,MATEMÁTICA ,Licenciatura,4503,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,Universidade,Pública Federal,100412,Educação Presencial,2901007,Amargosa,BA,23,22,"36,663","2,533","52,672","3,08","2,943",3,,-
2021,702,MATEMÁTICA ,Licenciatura,4503,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,Universidade,Pública Federal,1139335,Educação a Distância,2909802,Cruz das Almas,BA,11,10,"30,16","1,608","36,85","1,548","1,563",2,,-
2021,702,MATEMÁTICA ,Licenciatura,4504,FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,UFGD,Universidade,Pública Federal,15868,Educação Presencial,5003702,Dourados,MS,23,19,"29,81","1,559","36,894","1,553","1,554",2,,-
2021,702,MATEMÁTICA ,Licenciatura,4785,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA,IFRO,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1182765,Educação Presencial,1100304,Vilhena,RO,21,14,"29,307","1,487","31,428","1,024","1,139",2,,-
2021,702,MATEMÁTICA ,Licenciatura,4785,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA,IFRO,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1292902,Educação Presencial,1100049,Cacoal,RO,20,14,"25,9","1,002","39,607","1,815","1,612",2,,-
2021,702,MATEMÁTICA ,Licenciatura,4786,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS",IFTO,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,123494,Educação Presencial,1721000,Palmas,TO,18,16,"29,006","1,444","39,818","1,836","1,738",2,,-
2021,702,MATEMÁTICA ,Licenciatura,4786,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS",IFTO,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1106721,Educação Presencial,1716109,Paraíso do Tocantins,TO,10,10,"37,15","2,603","35,07","1,376","1,683",2,,-
2021,702,MATEMÁTICA ,Licenciatura,4793,Faculdades Integradas Vale do Rio Verde,FIVAR,Faculdade,Privada com fins lucrativos,104516,Educação Presencial,3523206,Itararé,SP,2,2,"35,35","2,347","34,75","1,345","1,595",2,,-
2021,702,MATEMÁTICA ,Licenciatura,4925,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,UFABC,Universidade,Pública Federal,1102402,Educação Presencial,3547809,Santo André,SP,42,20,"50,225","4,463","68,785","4,64","4,596",5,,-
2021,702,MATEMÁTICA ,Licenciatura,5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IF Catarinense,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1102795,Educação Presencial,4214805,Rio do Sul,SC,14,13,"37,746","2,687","45,138","2,351","2,435",3,,-
2021,702,MATEMÁTICA ,Licenciatura,5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IF Catarinense,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1103025,Educação Presencial,4203204,Camboriú,SC,5,5,"48,76","4,254","59,68","3,758","3,882",4,,-
2021,702,MATEMÁTICA ,Licenciatura,5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IF Catarinense,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1103031,Educação Presencial,4204301,Concórdia,SC,12,10,"27,43","1,22","42,82","2,126","1,9",2,,-
2021,702,MATEMÁTICA ,Licenciatura,5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IF Catarinense,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1103032,Educação Presencial,4217709,Sombrio,SC,10,6,"38,433","2,785","55,966","3,399","3,246",4,,-
2021,702,MATEMÁTICA ,Licenciatura,5077,UNIVERSIDADE ESTADUAL DE RORAIMA,UERR,Universidade,Pública Estadual,98558,Educação Presencial,1400100,Boa Vista,RR,6,6,"32,933","2,003","37,1","1,573","1,68",2,,-
2021,702,MATEMÁTICA ,Licenciatura,5242,UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL,UNEAL,Universidade,Pública Estadual,103381,Educação Presencial,2700300,Arapiraca,AL,51,36,"29,9","1,571","35,027","1,372","1,422",2,,-
2021,702,MATEMÁTICA ,Licenciatura,5242,UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL,UNEAL,Universidade,Pública Estadual,104814,Educação Presencial,2706307,Palmeira dos Índios,AL,45,25,"33,7","2,112","35,584","1,426","1,597",2,,-
2021,702,MATEMÁTICA ,Licenciatura,5285,FACULDADES INTEGRADAS DE TAQUARA,FACCAT,Faculdade,Privada sem fins lucrativos,50439,Educação Presencial,4321204,Taquara,RS,6,6,"37,783","2,693","40,7","1,921","2,114",3,,-
2021,702,MATEMÁTICA ,Licenciatura,5322,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA,UNIPAMPA,Universidade,Pública Federal,104282,Educação Presencial,4301602,Bagé,RS,20,19,"28,778","1,412","44,721","2,31","2,086",3,,-
2021,702,MATEMÁTICA ,Licenciatura,5322,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA,UNIPAMPA,Universidade,Pública Federal,5000912,Educação Presencial,4310603,Itaqui,RS,8,8,"30,15","1,607","41,787","2,026","1,921",2,,-
2021,702,MATEMÁTICA ,Licenciatura,5591,FACULDADES INTEGRADAS CAMÕES,FICA,Faculdade,Privada com fins lucrativos,117661,Educação Presencial,4106902,Curitiba,PR,7,5,"24,24","0,766","26,28","0,525","0,585",1,,-
2021,702,MATEMÁTICA ,Licenciatura,14408,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",IFB,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1330384,Educação Presencial,5300108,Brasília,DF,18,13,"37,784","2,693","47,63","2,592","2,617",3,,-
2021,702,MATEMÁTICA ,Licenciatura,15001,UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA,UNILA,Universidade,Pública Federal,1312211,Educação Presencial,4108304,Foz do Iguaçu,PR,2,2,54,5,"72,5",5,5,5,,-
2021,702,MATEMÁTICA ,Licenciatura,15015,Universidade Estadual do Norte do Paraná,UENP,Universidade,Pública Estadual,55811,Educação Presencial,4111803,Jacarezinho,PR,23,20,"45,195","3,747","50,915","2,91","3,119",4,,-
2021,702,MATEMÁTICA ,Licenciatura,15015,Universidade Estadual do Norte do Paraná,UENP,Universidade,Pública Estadual,80827,Educação Presencial,4106407,Cornélio Procópio,PR,5,4,"34,6","2,24","32,175","1,096","1,382",2,,-
2021,702,MATEMÁTICA ,Licenciatura,15121,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,UFFS,Universidade,Pública Federal,1260434,Educação Presencial,4204202,Chapecó,SC,26,23,"45,973","3,858","63,873","4,164","4,088",5,,-
2021,702,MATEMÁTICA ,Licenciatura,15497,UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA,UNILAB,Universidade,Pública Federal,1292767,Educação Presencial,2311603,Redenção,CE,12,11,"34,99","2,296","41,2","1,969","2,051",3,,-
2021,702,MATEMÁTICA ,Licenciatura,15507,"Instituto Federal de Educação, Ciência e Tecnologia do Acre",IFAC,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1399848,Educação Presencial,1200401,Rio Branco,AC,30,30,"31,943","1,862","41,78","2,026","1,985",3,,-
2021,702,MATEMÁTICA ,Licenciatura,15507,"Instituto Federal de Educação, Ciência e Tecnologia do Acre",IFAC,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,5000487,Educação Presencial,1200203,Cruzeiro do Sul,AC,37,33,"34,166","2,178","36,621","1,526","1,689",2,,-
2021,702,MATEMÁTICA ,Licenciatura,15522,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ",IFAP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,5001337,Educação Presencial,1600303,Macapá,AP,17,15,"31,98","1,867","36,813","1,545","1,625",2,,-
2021,702,MATEMÁTICA ,Licenciatura,17731,FACULDADE SESI-SP DE EDUCAÇÃO,FASESP,Faculdade,Privada sem fins lucrativos,1331356,Educação Presencial,3550308,São Paulo,SP,8,8,"36,062","2,448","57,25","3,523","3,254",4,,-
2021,702,MATEMÁTICA ,Licenciatura,18165,Fundação Universidade Virtual do Estado de São Paulo,UNIVESP,Universidade,Pública Estadual,1401623,Educação a Distância,3550308,São Paulo,SP,1000,768,"35,026","2,301","39,557","1,811","1,933",2,,-
2021,702,MATEMÁTICA ,Licenciatura,18440,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,UNIFESSPA,Universidade,Pública Federal,12037,Educação Presencial,1504208,Marabá,PA,15,0,,,,,,,Curso para o qual estatisticamente não foi possível calcular o indicador,-
2021,702,MATEMÁTICA ,Licenciatura,18440,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,UNIFESSPA,Universidade,Pública Federal,1270326,Educação Presencial,1506708,Santana do Araguaia,PA,14,13,"22,353","0,498","38,4","1,698","1,398",2,,-
