 Ano, Código da IES, Nome da IES, Sigla da IES, Organização Acadêmica, Categoria Administrativa, Código do Curso, Código da Área, Área de Avaliação, Modalidade de Ensino, Código do Município, Município do Curso, Sigla da UF, Nº de Concluintes Inscritos, Nº de Concluintes Participantes, Nota Bruta - FG, Nota Padronizada - FG, Nota Bruta - CE, Nota Padronizada - CE, Conceito Enade (Contínuo), Concluintes participantes com nota no Enem, Proporção de concluintes participantes com nota no Enem, Nota Bruta - IDD, Nota Padronizada - IDD, Nota Bruta – Organização Didático-Pedagógica, Nota Padronizada - Organização Didático-Pedagógica, Nota Bruta – Infraestrutura e Instalações Físicas, Nota Padronizada - Infraestrutura e Instalações Físicas, Nota Bruta – Oportunidade de Ampliação da Formação, Nota Padronizada - Oportunidade de Ampliação da Formação, Nota Bruta - Mestres, Nota Padronizada - Mestres, Nota Bruta - Doutores, Nota Padronizada - Doutores, Nota Bruta – Regime de Trabalho, Nota Padronizada - Regime de Trabalho, CPC (Contínuo), CPC (Faixa),Entidade Beneficiente de Assistência Social (CEBAS)
2023,1459,CENTRO UNIVERSITÁRIO MÁRIO PALMÉRIO,UNIFUCAMP,Centro Universitário,Privada sem fins lucrativos,1185994,5710,ENGENHARIA CIVIL,Educação Presencial,3143104,Monte Carmelo,MG,14,14,"40,12857143","1,331901182","36,37857143","2,136792999","1,936",12,"0,857142857","1,215449335","2,535","5,77922077922078","4,506","5,84065934065934","4,653","5,61904761904762","4,432","0,75","2,375","0,125","0,625","0,875","4,167","2,54",3,-
2023,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Comunitária/Confessional,1186045,5806,ENGENHARIA ELÉTRICA,Educação Presencial,4307005,Erechim,RS,13,13,"43,59230769","1,655529656","29,74615385","1,536199095","1,566",11,"0,846153846","-1,148540107","2,017","5,59440559440559","4,179","5,82199211045365","4,648","5,56410256410256","4,39","0,95","4,25","0,5","2,5","0,8","3,286","2,615",3,X
2023,1490,CENTRO UNIVERSITÁRIO DE JAGUARIÚNA,UniFAJ,Centro Universitário,Privada com fins lucrativos,1186053,21,ARQUITETURA E URBANISMO,Educação Presencial,3524709,Jaguariúna,SP,17,14,"55,37142857","2,716760228","56,17857143","2,564730373","2,603",8,"0,571428571","-0,076797479","2,621","5,45284477427335","3,499","5,28871128871129","3,493","5,28809523809524","4,034","0,857142857142857","3,393","0,333333333333333","1,667","0,571428571428571","1,786","2,614",3,-
2023,789,UNIVERSIDADE FEDERAL DE RORAIMA,UFRR,Universidade,Pública Federal,1186099,5,MEDICINA VETERINÁRIA,Educação Presencial,1400100,Boa Vista,RR,52,46,"52,73478261","3,010415534","47,10434783","2,296233963","2,475",44,"0,956521739","-2,29605849","1,592","4,91164935064935","2,196","4,66477855477856","2,181","4,198","2,23",1,5,"0,705882352941177","3,366",1,5,"2,637",3,-
2023,1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,,Centro Universitário,Privada com fins lucrativos,1186215,6307,ENGENHARIA AMBIENTAL,Educação Presencial,2304400,Fortaleza,CE,4,4,"52,575","2,184103105","68,725","4,276540511","3,753",1,"0,25",,,"5,46590909090909","3,661","5,80448717948718","4,529","5,2875","3,913",1,5,"0,541666666666667","2,708",1,5,"3,819",4,-
2023,1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,,Centro Universitário,Privada com fins lucrativos,1186216,5710,ENGENHARIA CIVIL,Educação Presencial,2304400,Fortaleza,CE,14,14,"64,20714286","4,349266022","52,69285714","3,82260827","3,954",13,"0,928571429","6,611820588","3,985","5,53571428571429","3,962","5,82417582417582","4,618","5,08333333333333","3,634",1,5,"0,541666666666667","2,708",1,5,"3,961",5,-
2023,1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,,Centro Universitário,Privada com fins lucrativos,1186217,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,2304400,Fortaleza,CE,3,1,,,,,,1,1,,,"5,54545454545455","3,915","5,61538461538462","4,184",5,"3,636",1,5,"0,541666666666667","2,708",1,5,,SC,-
2023,1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,,Centro Universitário,Privada com fins lucrativos,1186218,5806,ENGENHARIA ELÉTRICA,Educação Presencial,2304400,Fortaleza,CE,11,10,"57,89","3,581144781","37,71","2,707352941","2,926",4,"0,4","0,048251009","2,603","5,30844155844156","3,601","5,47435897435897","3,962","4,75","3,25",1,5,"0,481481481481481","2,407",1,5,"3,157",4,-
2023,2624,FACULDADE DO LITORAL PARANAENSE,FLP,Faculdade,Privada com fins lucrativos,1186241,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,4109609,Guaratuba,PR,5,5,"55,16","3,04064617","22,54","1,064402878","1,558",5,1,"-0,364769831","2,178","5,14718614718615","2,964","4,71923076923077","2,284","3,95333333333333","2,209","0,75","2,083","0,125","0,625",1,5,"2,091",3,-
2023,15059,UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,UFOPA,Universidade,Pública Federal,1186268,6405,ENGENHARIA FLORESTAL,Educação Presencial,1506807,Santarém,PA,43,33,"57,13636364","4,109856647","39,57272727","1,996084308","2,525",29,"0,878787879","-0,31532681","2,4","5,07107340543873","2,209","4,91674893733717","2,493","4,40196078431373","2,08",1,5,"0,897435897435898","4,231",1,5,"3,072",4,-
2023,4766,Centro Universitário UNA de Contagem,,Centro Universitário,Privada com fins lucrativos,1186410,5806,ENGENHARIA ELÉTRICA,Educação Presencial,3118601,Contagem,MG,23,17,"54,65294118","3,145177263","31,55294118","1,801903114","2,138",8,"0,470588235","-0,303894197","2,431","4,38356318603997","1,729","4,50813891990363","2,054","3,87058823529412","2,019",1,5,"0,8",4,1,5,"2,911",3,-
2023,3602,CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL,UNIBRASIL,Centro Universitário,Privada com fins lucrativos,1186553,5710,ENGENHARIA CIVIL,Educação Presencial,4106902,Curitiba,PR,27,24,"48,0375","2,322994987","33,10833333","1,798867244","1,93",21,"0,875","0,09163333","2,234","5,01914751914752","2,807","5,34211045364892","3,569","4,36217948717949","2,559","0,91304347826087","4,087","0,608695652173913","3,043","0,869565217391304","4,13","2,694",3,-
2023,1430,CENTRO UNIVERSITÁRIO INGÁ,UNINGÁ,Centro Universitário,Privada com fins lucrativos,1186561,5902,ENGENHARIA MECÂNICA,Educação Presencial,4115200,Maringá,PR,16,11,"55,74545455","3,306127366","30,12727273","1,430821981","1,9",9,"0,818181818","-0,398993179","2,158","5,50865800865801","3,881","5,47836538461539","3,913","4,38229166666667","2,756","0,846153846153846","3,154","0,692307692307692","3,462",1,5,"2,822",3,-
2023,3602,CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL,UNIBRASIL,Centro Universitário,Privada com fins lucrativos,1186575,5902,ENGENHARIA MECÂNICA,Educação Presencial,4106902,Curitiba,PR,24,23,"41,22608696","1,502329836","30,17391304","1,437161134","1,453",20,"0,869565217","-1,979898312","1,543","4,62868949232586","1,877","4,82799851663488","2,558","3,65833333333333","1,751","0,909090909090909","3,909","0,636363636363636","3,182","0,909090909090909","4,318","2,237",3,-
2023,1225,CENTRO UNIVERSITÁRIO AMPARENSE,UNIFIA,Centro Universitário,Privada com fins lucrativos,1186744,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3501905,Amparo,SP,6,4,"44,05","2,722617988","52,35","3,558371465","3,349",1,"0,25",,,,,,,,,"0,333333333333333","0,152",0,0,"0,666666666666667",3,"2,078",3,-
2023,663,UNIVERSIDADE SALGADO DE OLIVEIRA,UNIVERSO,Universidade,Privada sem fins lucrativos,1186904,5710,ENGENHARIA CIVIL,Educação Presencial,3304904,São Gonçalo,RJ,15,14,"35,14285714","0,707124955","26,97142857","1,164718256","1,05",7,"0,5","-1,688498175","1,756","4,97532467532468","2,709","5,03076923076923","2,892","4,63555555555556","2,966","0,916666666666667","4,125","0,5","2,5","0,75","3,333","2,181",3,-
2023,663,UNIVERSIDADE SALGADO DE OLIVEIRA,UNIVERSO,Universidade,Privada sem fins lucrativos,1186906,5710,ENGENHARIA CIVIL,Educação Presencial,3303302,Niterói,RJ,40,37,"41,39189189","1,490212017","26,26216216","1,091427144","1,191",14,"0,378378378","-2,676123121","1,49","5,77613636363636","4,5","5,775","4,511","5,43875","4,163","0,941176470588235","4,382","0,470588235294118","2,353","0,647058823529412","2,647","2,307",3,-
2023,4766,Centro Universitário UNA de Contagem,,Centro Universitário,Privada com fins lucrativos,1186982,5902,ENGENHARIA MECÂNICA,Educação Presencial,3118601,Contagem,MG,30,16,"45,225","1,999130363","32,6","1,766904519","1,825",11,"0,6875","-0,847010328","1,983","4,53958048530417","1,674","4,63057255244755","2,147","4,4875","2,902",1,5,"0,818181818181818","4,091","0,909090909090909","4,318","2,677",3,-
2023,1472,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,UNIASSELVI,Centro Universitário,Privada com fins lucrativos,1187030,91,TECNOLOGIA EM GESTÃO HOSPITALAR,Educação a Distância,4207502,Indaial,SC,239,153,"42,69803922","1,957524449","45,90980392","2,429312305","2,311",44,"0,287581699","0,145112277","3,085","5,36438006965826","3,103","5,19747902806413","3,244","4,25539215686275","2,459",1,5,"0,523809523809524","2,619","0,952380952380952","4,762","3,123",4,-
2023,823,UNIVERSIDADE CEUMA,UNICEUMA,Universidade,Privada sem fins lucrativos,1187108,5710,ENGENHARIA CIVIL,Educação Presencial,2105302,Imperatriz,MA,27,23,"50,27826087","2,603792089","34,4","1,932339921","2,1",22,"0,956521739","0,260957258","2,279","5,71231546231546","4,357","5,75147928994083","4,46","5,53205128205128","4,302","0,909090909090909","4,045","0,454545454545455","2,273",1,5,"2,894",3,-
2023,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Universidade,Pública Federal,1187250,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Educação Presencial,3170206,Uberlândia,MG,53,43,"59,22093023","3,692791093","46,96976744","3,709275267","3,705",41,"0,953488372","2,068503159","3,392","4,92162619300777","2,503","5,17747668997669","3,355","4,9625","3,393","0,978260869565217","4,698","0,923913043478261","4,62",1,5,"3,789",4,-
2023,4096,Faculdade de Tecnologia FTEC de Porto Alegre,FTEC Porto Alegre,Faculdade,Privada com fins lucrativos,1187257,21,ARQUITETURA E URBANISMO,Educação Presencial,4314902,Porto Alegre,RS,7,7,"49,52857143","1,96343485","52,75714286","2,13739096","2,094",4,"0,571428571","0,743024818","2,978","5,47773654916512","3,568","5,15384615384615","3,207","3,96666666666667","2,24",1,5,"0,375","1,875","0,5","1,25","2,695",3,-
2023,441,UNIVERSIDADE DO CONTESTADO,UNC,Universidade,Especial,1187327,5710,ENGENHARIA CIVIL,Educação Presencial,4210100,Mafra,SC,11,10,"48,69","2,404761905","43,88","2,91194326","2,785",7,"0,7","5,249506605","3,619","5,37603305785124","3,605","5,3375715193897","3,559","4,48484848484849","2,741","0,666666666666667","1,5","0,666666666666667","3,333",1,5,"3,328",4,-
2023,1419,CENTRO UNIVERSITÁRIO CURITIBA,UNICURITIBA,Centro Universitário,Privada com fins lucrativos,1187329,21,ARQUITETURA E URBANISMO,Educação Presencial,4106902,Curitiba,PR,19,16,"53,48125","2,473057627","55,86875","2,526033406","2,513",14,"0,875","-1,107816383","2,172","4,49217383923266","0,864","4,44710681475387","1,709","3,3578431372549","1,413",1,5,"0,8",4,"0,9","4,25","2,742",3,-
2023,641,UNIVERSIDADE LA SALLE,UNILASALLE,Universidade,Comunitária/Confessional,1187361,5710,ENGENHARIA CIVIL,Educação Presencial,4304606,Canoas,RS,24,21,"46,22857143","2,096312209","37,72857143","2,276293474","2,231",13,"0,619047619","-1,065462669","1,923","5,60935441370224","4,127","5,54861660079051","4,018","5,36811594202899","4,058",1,5,"0,916666666666667","4,583",1,5,"3,169",4,X
2023,641,UNIVERSIDADE LA SALLE,UNILASALLE,Universidade,Comunitária/Confessional,1187363,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,4304606,Canoas,RS,5,4,"45,525","1,785435122","28,375","1,769640288","1,774",1,"0,25",,,"5,71158008658009","4,311","5,77447552447553","4,522","4,94166666666667","3,557",1,5,"0,416666666666667","2,083","0,75","3,393","2,556",3,X
2023,641,UNIVERSIDADE LA SALLE,UNILASALLE,Universidade,Comunitária/Confessional,1187364,6008,ENGENHARIA QUÍMICA,Educação Presencial,4304606,Canoas,RS,2,2,"64,25","4,273913431","31,3","2,211946168","2,727",2,1,"0,598281152","2,616","5,41363636363636","3,552","5,47552447552448","3,837","5,25","3,853",1,5,"0,583333333333333","2,917","0,75","3,359","3,08",4,X
2023,3840,CENTRO UNIVERSITÁRIO FACVEST,UNIFACVEST,Centro Universitário,Privada com fins lucrativos,1187510,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,4209300,Lages,SC,9,9,"50,28888889","2,406056395",37,"2,812086331","2,711",9,1,"2,230188977","3,601",6,5,6,5,6,5,1,5,"0,982608695652174","4,913",1,5,"4,04",5,-
2023,1043,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO,FHO,Centro Universitário,Privada sem fins lucrativos,1187536,5710,ENGENHARIA CIVIL,Educação Presencial,3503307,Araras,SP,111,85,"50,48705882","2,629957246","39,76235294","2,486451614","2,522",68,"0,8","2,016272186","2,751","5,25648935993764","3,338","5,39853039680626","3,692","5,03180076628353","3,557","0,852459016393443","3,451","0,442622950819672","2,213","0,655737704918033","2,705","2,785",3,X
2023,17667,FACULDADE ANHANGUERA UNIDADE PARAUAPEBAS,,Faculdade,Privada com fins lucrativos,1187544,5806,ENGENHARIA ELÉTRICA,Educação Presencial,1505536,Parauapebas,PA,15,15,"37,10666667","0,782042649","23,83333333","0,666666667","0,696",10,"0,666666667","-3,458920756","0,884","4,58658008658009","2,14","4,56923076923077","2,175","3,46111111111111","1,446","0,783783783783784","1,757","0,756756756756757","3,784","0,783783783783784","3,147","1,689",2,-
2023,17667,FACULDADE ANHANGUERA UNIDADE PARAUAPEBAS,,Faculdade,Privada com fins lucrativos,1187547,5710,ENGENHARIA CIVIL,Educação Presencial,1505536,Parauapebas,PA,9,9,"40,93333333","1,432748538","25,65555556","1,028744248","1,13",7,"0,777777778","-3,679615876","1,221","5,07587782587783","2,934","4,9451566951567","2,706","3,9037037037037","1,875","0,852941176470588","3,456","0,823529411764706","4,118","0,794117647058824","3,627","2,205",3,-
2023,3840,CENTRO UNIVERSITÁRIO FACVEST,UNIFACVEST,Centro Universitário,Privada com fins lucrativos,1187564,5902,ENGENHARIA MECÂNICA,Educação Presencial,4209300,Lages,SC,11,11,"47,35454545","2,263692081","32,73636364","1,785438483","1,905",9,"0,818181818","-0,609092568","2,076",6,5,6,5,6,5,1,5,"0,974137931034483","4,871",1,5,"3,338",4,-
2023,3840,CENTRO UNIVERSITÁRIO FACVEST,UNIFACVEST,Centro Universitário,Privada com fins lucrativos,1187572,6008,ENGENHARIA QUÍMICA,Educação Presencial,4209300,Lages,SC,11,11,"48,38181818","1,94201995","22,69090909","0,995150919","1,232",9,"0,818181818","-0,781059352","1,815",6,5,6,5,6,5,1,5,"0,982608695652174","4,913",1,5,"3,119",4,-
2023,940,Faculdades Magsul,FAMAG,Faculdade,Privada sem fins lucrativos,1187577,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,5006606,Ponta Porã,MS,18,17,"37,59411765","1,860300665","39,27647059","1,902249215","1,892",8,"0,470588235","-1,349687179","2,088","5,36820586820587","3,259","5,15384615384615","3,334","4,3962962962963","2,813","0,555555555555556","1,768","0,277777777777778","1,389","0,388888888888889","1,333","2,032",3,-
2023,40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,1187646,12,MEDICINA,Educação Presencial,2927408,Salvador,BA,54,52,"73,19615385","4,061762473","66,56153846","3,015402591","3,277",50,"0,961538462","-0,930979556","2,001","5,31209670832312","3,146","4,83072744865198","2,487","4,32138364779874","2,208",1,5,"0,72289156626506","3,544",1,5,"3,053",4,-
2023,3840,CENTRO UNIVERSITÁRIO FACVEST,UNIFACVEST,Centro Universitário,Privada com fins lucrativos,1187654,69,TECNOLOGIA EM RADIOLOGIA,Educação Presencial,4209300,Lages,SC,13,13,"42,50769231","1,912519196","44,94615385","2,227551333","2,149",5,"0,384615385","3,826607938","3,103",6,5,6,5,6,5,1,5,"0,982456140350877","4,912",1,5,"3,753",4,-
2023,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUC-CAMPINAS,Universidade,Comunitária/Confessional,1187681,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3509502,Campinas,SP,32,27,"54,48518519","2,95273387","36,83333333","2,791942446","2,832",24,"0,888888889","-0,756510935","1,963","5,45622895622896","3,702","5,58404558404558","4,118","5,42098765432099","4,21",1,5,"0,773584905660377","3,868","0,509433962264151","1,846","2,936",3,X
2023,1303,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF Goiano,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1187682,5710,ENGENHARIA CIVIL,Educação Presencial,5218805,Rio Verde,GO,64,58,"55,07413793","3,204779189","42,11034483","2,729078269","2,848",57,"0,982758621","-0,021400125","2,203","4,11887870145583","0,794","4,45063700667149","1,631","4,40316091954023","2,62","0,862068965517241","3,552","0,620689655172414","3,103",1,5,"2,654",3,-
2023,453,CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS,CEULP,Centro Universitário,Comunitária/Confessional,1187695,21,ARQUITETURA E URBANISMO,Educação Presencial,1721000,Palmas,TO,28,25,"50,3","2,062895902","50,776","1,889944489","1,933",21,"0,84","0,908524456","3,05","5,8308596165739","4,536","5,89835164835165","4,785","5,56547619047619","4,41","0,916666666666667","4,063","0,75","3,75","0,958333333333333","4,688","3,363",4,-
2023,4450,CENTRO UNIVERSITÁRIO METROPOLITANO DA AMAZÔNIA,UNIFAMAZ,Centro Universitário,Privada com fins lucrativos,1187832,69,TECNOLOGIA EM RADIOLOGIA,Educação Presencial,1501402,Belém,PA,10,9,"54,04444444","3,744580561","55,93333333","3,759628154","3,756",8,"0,888888889","5,872949734","3,589",6,5,6,5,6,5,1,5,"0,823529411764706","4,118",1,5,"4,125",5,-
2023,3840,CENTRO UNIVERSITÁRIO FACVEST,UNIFACVEST,Centro Universitário,Privada com fins lucrativos,1187867,21,ARQUITETURA E URBANISMO,Educação Presencial,4209300,Lages,SC,16,14,"49,28571429","1,932123037","43,97857143","1,04093973","1,264",12,"0,857142857","-3,907382365","0,954","5,37215909090909","3,278","5,40384615384615","3,737","4,85833333333333","3,45",1,5,"0,982608695652174","4,913",1,5,"2,593",3,-
2023,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,1187876,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3304557,Rio de Janeiro,RJ,22,16,"48,2","2,133923919","28,36875","1,768884892","1,86",9,"0,5625","-1,687043033","1,452","5,52904989747095","3,876","5,61017666543982","4,173","4,81052631578947","3,378",1,5,"0,75","3,75",1,5,"2,777",3,-
2023,2579,CENTRO UNIVERSITÁRIO ATENAS,UniAtenas,Centro Universitário,Privada com fins lucrativos,1187877,23,ENFERMAGEM,Educação Presencial,3147006,Paracatu,MG,11,11,"49,39090909","2,706306636","52,06363636","2,383163407","2,464",8,"0,727272727","0,397110401","2,632",6,5,"5,99300699300699","4,983",6,5,"0,764705882352941","2,983","0,352941176470588","1,765","0,823529411764706","3,824","2,938",3,-
2023,2579,CENTRO UNIVERSITÁRIO ATENAS,UniAtenas,Centro Universitário,Privada com fins lucrativos,1187878,19,FARMÁCIA,Educação Presencial,3147006,Paracatu,MG,6,6,"50,56666667","2,838206136","56,55","3,658046853","3,453",5,"0,833333333","3,868450749","3,418","5,81060606060606","4,346","5,84615384615385","4,626","5,61666666666667","4,389","0,916666666666667","3,981","0,5","2,5",1,5,"3,602",4,-
2023,3840,CENTRO UNIVERSITÁRIO FACVEST,UNIFACVEST,Centro Universitário,Privada com fins lucrativos,1187881,55,BIOMEDICINA,Educação Presencial,4209300,Lages,SC,14,14,"53,85","3,008345743","42,55","2,330250233","2,5",12,"0,857142857","-0,065066879","2,27","5,64772727272727","4,131","5,5974025974026","4,086","5,43589743589744","4,253",1,5,"0,982608695652174","4,913",1,5,"3,402",4,-
2023,599,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IFBA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1187944,6002,ENGENHARIA DE ALIMENTOS,Educação Presencial,2903201,Barreiras,BA,2,2,"44,45","0,901448228",36,"0,842939481","0,858",2,1,"-0,236060981","2,209","5,63636363636364","3,727","5,33216783216783","3,379","5,16666666666667","3,148","0,827586206896552",0,"0,413793103448276",0,1,5,"1,847",2,-
2023,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,1187982,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Educação Presencial,3304557,Rio de Janeiro,RJ,28,22,"42,79090909","1,545917822","24,71363636","0,554714695","0,803",11,"0,5","-1,666988026","1,255","5,08282550782551","2,876","4,98100233100233","2,962","4,24333333333333","2,279",1,5,"0,777777777777778","3,889",1,5,"2,354",3,-
2023,203,UNIVERSIDADE SÃO JUDAS TADEU,USJT,Universidade,Privada com fins lucrativos,1188121,5710,ENGENHARIA CIVIL,Educação Presencial,3550308,São Paulo,SP,53,34,"46,23529412","2,097154651","35,43529412","2,039320678","2,054",24,"0,705882353","-1,053163839","1,926","4,91865693645879","2,582","4,86289935554641","2,527","4,70049019607843","3,063",1,5,"0,866666666666667","4,333","0,666666666666667","2,778","2,715",3,-
2023,2383,FACULDADE MERIDIONAL,IMED,Faculdade,Privada com fins lucrativos,1188127,12,MEDICINA,Educação Presencial,4314100,Passo Fundo,RS,56,55,"66,09454545","2,72960891","60,90181818","2,013457562","2,192",52,"0,945454545","-2,935211292","1,343","5,58043444650588","3,869","5,56768231768232","4,071","5,05952380952381","3,436",1,5,"0,733333333333333","3,599",1,5,"2,778",3,-
2023,526,CENTRO UNIVERSITÁRIO BRAZ CUBAS,,Centro Universitário,Privada com fins lucrativos,1188130,5806,ENGENHARIA ELÉTRICA,Educação Presencial,3530607,Mogi das Cruzes,SP,12,12,"34,48333333","0,428731762","31,8","1,838235294","1,486",9,"0,75","-1,139207689","2,021","4,14375901875902","1,244","4,06837606837607","1,186","3,35833333333333","1,302","0,923076923076923","3,846","0,461538461538462","2,308","0,769230769230769","3,022","2,051",3,-
